method,sample_id,psnr,lpips
DSS warp,session_004_scene_6_tool_3/frame_000371,15.013164520263672,0.512525737285614
DSS warp,session_004_scene_6_tool_3/frame_000374,14.96912956237793,0.5096026659011841
DSS warp,session_004_scene_6_tool_3/frame_000377,14.887076377868652,0.5132495164871216
DSS warp,session_004_scene_6_tool_3/frame_000380,14.821100234985352,0.5081698298454285
DSS warp,session_004_scene_6_tool_3/frame_000383,14.828634262084961,0.5098797678947449
DSS warp,session_004_scene_6_tool_3/frame_000386,14.78013801574707,0.5099477767944336
DSS warp,session_004_scene_6_tool_3/frame_000389,14.77122688293457,0.5043521523475647
DSS warp,session_004_scene_6_tool_3/frame_000392,14.740615844726562,0.5064079761505127
DSS warp,session_004_scene_6_tool_3/frame_000395,14.771796226501465,0.5005670785903931
DSS warp,session_004_scene_6_tool_3/frame_000398,14.773279190063477,0.4998587667942047
DSS warp,session_004_scene_6_tool_3/frame_000401,14.81032943725586,0.49985742568969727
DSS warp,session_004_scene_6_tool_3/frame_000404,14.850370407104492,0.5055488348007202
DSS warp,session_004_scene_6_tool_3/frame_000407,14.858377456665039,0.5088697075843811
DSS warp,session_004_scene_6_tool_3/frame_000410,14.921521186828613,0.5005810856819153
DSS warp,session_004_scene_6_tool_3/frame_000413,15.018684387207031,0.4995114207267761
DSS warp,session_004_scene_6_tool_3/frame_000416,15.115238189697266,0.4964902102947235
DSS warp,session_004_scene_6_tool_3/frame_000419,15.213752746582031,0.4931758940219879
DSS warp,session_004_scene_6_tool_3/frame_000422,15.340615272521973,0.481059730052948
DSS warp,session_004_scene_6_tool_3/frame_000425,15.446121215820312,0.4710600674152374
DSS warp,session_004_scene_6_tool_3/frame_000428,15.473102569580078,0.47235026955604553
DSS warp,session_004_scene_6_tool_3/frame_000431,15.57364559173584,0.4736211597919464
DSS warp,session_004_scene_6_tool_3/frame_000434,15.631217956542969,0.47312110662460327
DSS warp,session_004_scene_6_tool_3/frame_000437,15.649308204650879,0.4825851619243622
DSS warp,session_004_scene_6_tool_3/frame_000440,15.662202835083008,0.4838918447494507
DSS warp,session_004_scene_6_tool_3/frame_000443,15.72049617767334,0.48727789521217346
DSS warp,session_004_scene_6_tool_3/frame_000446,15.7017822265625,0.4831235706806183
DSS warp,session_004_scene_6_tool_3/frame_000449,15.734813690185547,0.4833260178565979
DSS warp,session_004_scene_6_tool_3/frame_000452,15.787714958190918,0.47568750381469727
DSS warp,session_004_scene_6_tool_3/frame_000455,15.831428527832031,0.47167250514030457
DSS warp,session_004_scene_6_tool_3/frame_000458,15.869660377502441,0.4753674268722534
DSS warp,session_004_scene_6_tool_3/frame_000461,15.91075325012207,0.47561293840408325
DSS warp,session_004_scene_6_tool_3/frame_000464,15.94395637512207,0.47405949234962463
DSS warp,session_004_scene_6_tool_3/frame_000467,15.966325759887695,0.4727477431297302
DSS warp,session_004_scene_6_tool_3/frame_000470,16.086204528808594,0.46672794222831726
DSS warp,session_004_scene_6_tool_3/frame_000473,16.143857955932617,0.46656283736228943
DSS warp,session_004_scene_6_tool_3/frame_000476,16.211627960205078,0.4820218086242676
DSS warp,session_004_scene_6_tool_3/frame_000479,16.31915283203125,0.48722395300865173
DSS warp,session_004_scene_6_tool_3/frame_000482,16.46275520324707,0.4803742468357086
DSS warp,session_004_scene_6_tool_3/frame_000485,16.525449752807617,0.47806641459465027
DSS warp,session_004_scene_6_tool_3/frame_000488,16.550968170166016,0.4856913685798645
DSS warp,session_004_scene_6_tool_3/frame_000491,16.608701705932617,0.48224663734436035
DSS warp,session_004_scene_6_tool_3/frame_000494,16.61345863342285,0.48674440383911133
DSS warp,session_004_scene_6_tool_3/frame_000497,16.61100196838379,0.48484939336776733
DSS warp,session_004_scene_6_tool_3/frame_000500,16.637161254882812,0.48057878017425537
DSS warp,session_004_scene_6_tool_3/frame_000503,16.671903610229492,0.48326653242111206
DSS warp,session_004_scene_6_tool_3/frame_000506,16.695981979370117,0.4842395782470703
DSS warp,session_004_scene_6_tool_3/frame_000509,16.711557388305664,0.48594847321510315
DSS warp,session_004_scene_6_tool_3/frame_000512,16.736658096313477,0.48360633850097656
DSS warp,session_004_scene_6_tool_3/frame_000515,16.744388580322266,0.48640602827072144
DSS warp,session_004_scene_6_tool_3/frame_000518,16.747854232788086,0.4827072322368622
DSS warp,session_004_scene_6_tool_3/frame_000521,16.74382781982422,0.4803228974342346
DSS warp,session_004_scene_6_tool_3/frame_000524,16.736526489257812,0.4859393835067749
DSS warp,session_004_scene_6_tool_3/frame_000527,16.73379135131836,0.47997593879699707
DSS warp,session_004_scene_6_tool_3/frame_000530,16.758636474609375,0.4736338257789612
DSS warp,session_004_scene_6_tool_3/frame_000533,16.767536163330078,0.47934699058532715
DSS warp,session_004_scene_6_tool_3/frame_000536,16.75735855102539,0.47618505358695984
DSS warp,session_004_scene_6_tool_3/frame_000539,16.6992244720459,0.4823434054851532
DSS warp,session_004_scene_6_tool_3/frame_000542,16.73719596862793,0.4798690676689148
DSS warp,session_004_scene_6_tool_3/frame_000545,16.79706382751465,0.4747331440448761
DSS warp,session_004_scene_6_tool_3/frame_000548,16.781856536865234,0.4789190888404846
DSS warp,session_004_scene_6_tool_3/frame_000551,16.786571502685547,0.4788147211074829
DSS warp,session_004_scene_6_tool_3/frame_000554,16.779193878173828,0.4825335443019867
DSS warp,session_004_scene_6_tool_3/frame_000557,16.76967430114746,0.4820978343486786
DSS warp,session_004_scene_6_tool_3/frame_000560,16.7558536529541,0.4837403893470764
DSS warp,session_004_scene_6_tool_3/frame_000563,16.756330490112305,0.47906753420829773
DSS warp,session_004_scene_6_tool_3/frame_000566,16.77544403076172,0.47809508442878723
DSS warp,session_004_scene_6_tool_3/frame_000569,16.787960052490234,0.47772639989852905
DSS warp,session_004_scene_6_tool_3/frame_000572,16.796167373657227,0.4790566563606262
DSS warp,session_004_scene_6_tool_3/frame_000575,16.8111629486084,0.4778684377670288
DSS warp,session_004_scene_6_tool_3/frame_000578,16.765871047973633,0.47418761253356934
DSS warp,session_004_scene_6_tool_3/frame_000581,16.73212432861328,0.4704524278640747
DSS warp,session_004_scene_6_tool_3/frame_000584,16.718233108520508,0.4638999104499817
DSS warp,session_004_scene_6_tool_3/frame_000587,16.683122634887695,0.464232474565506
DSS warp,session_004_scene_6_tool_3/frame_000590,16.593542098999023,0.46087974309921265
DSS warp,session_004_scene_6_tool_3/frame_000593,16.521831512451172,0.45787131786346436
DSS warp,session_004_scene_6_tool_3/frame_000596,16.448652267456055,0.45235931873321533
DSS warp,session_005_scene_7_tool_3/frame_000002,16.531734466552734,0.43997228145599365
DSS warp,session_005_scene_7_tool_3/frame_000005,16.5073184967041,0.4405963718891144
DSS warp,session_005_scene_7_tool_3/frame_000008,16.52570343017578,0.43784594535827637
DSS warp,session_005_scene_7_tool_3/frame_000011,16.548582077026367,0.43668198585510254
DSS warp,session_005_scene_7_tool_3/frame_000014,16.539228439331055,0.43990710377693176
DSS warp,session_005_scene_7_tool_3/frame_000017,16.49664306640625,0.4400416612625122
DSS warp,session_005_scene_7_tool_3/frame_000020,16.538713455200195,0.43872228264808655
DSS warp,session_005_scene_7_tool_3/frame_000023,16.561132431030273,0.4393649697303772
DSS warp,session_005_scene_7_tool_3/frame_000026,16.629108428955078,0.4326842725276947
DSS warp,session_005_scene_7_tool_3/frame_000029,16.67365074157715,0.4306887686252594
DSS warp,session_005_scene_7_tool_3/frame_000032,16.699188232421875,0.42643147706985474
DSS warp,session_005_scene_7_tool_3/frame_000035,16.712060928344727,0.42790812253952026
DSS warp,session_005_scene_7_tool_3/frame_000038,16.721099853515625,0.4277147054672241
DSS warp,session_005_scene_7_tool_3/frame_000041,16.70485496520996,0.42852529883384705
DSS warp,session_005_scene_7_tool_3/frame_000044,16.698413848876953,0.43120527267456055
DSS warp,session_005_scene_7_tool_3/frame_000047,16.6684513092041,0.4322448670864105
DSS warp,session_005_scene_7_tool_3/frame_000050,16.68717384338379,0.4215916693210602
DSS warp,session_005_scene_7_tool_3/frame_000053,16.695270538330078,0.42219218611717224
DSS warp,session_005_scene_7_tool_3/frame_000056,16.711204528808594,0.42898130416870117
DSS warp,session_005_scene_7_tool_3/frame_000059,16.80451774597168,0.42413654923439026
DSS warp,session_005_scene_7_tool_3/frame_000062,16.76739501953125,0.4214138388633728
DSS warp,session_005_scene_7_tool_3/frame_000065,16.765281677246094,0.42098045349121094
DSS warp,session_005_scene_7_tool_3/frame_000068,16.70142936706543,0.4254757761955261
DSS warp,session_005_scene_7_tool_3/frame_000071,16.679424285888672,0.4230502247810364
DSS warp,session_005_scene_7_tool_3/frame_000074,16.655366897583008,0.41987165808677673
DSS warp,session_005_scene_7_tool_3/frame_000077,16.785869598388672,0.4215671420097351
DSS warp,session_005_scene_7_tool_3/frame_000080,16.77431869506836,0.4272175431251526
DSS warp,session_005_scene_7_tool_3/frame_000083,16.79918098449707,0.4211425185203552
DSS warp,session_005_scene_7_tool_3/frame_000086,16.720674514770508,0.4225631356239319
DSS warp,session_005_scene_7_tool_3/frame_000089,16.663358688354492,0.4238937199115753
DSS warp,session_005_scene_7_tool_3/frame_000092,16.657617568969727,0.42940035462379456
DSS warp,session_005_scene_7_tool_3/frame_000095,16.54338264465332,0.43576857447624207
DSS warp,session_005_scene_7_tool_3/frame_000098,16.46883201599121,0.4353020191192627
DSS warp,session_005_scene_7_tool_3/frame_000101,16.552349090576172,0.4308006465435028
DSS warp,session_005_scene_7_tool_3/frame_000104,16.64213752746582,0.4366459250450134
DSS warp,session_005_scene_7_tool_3/frame_000107,16.729907989501953,0.43910834193229675
DSS warp,session_005_scene_7_tool_3/frame_000110,16.82324981689453,0.4342930316925049
DSS warp,session_005_scene_7_tool_3/frame_000113,16.839000701904297,0.44045835733413696
DSS warp,session_005_scene_7_tool_3/frame_000116,16.801687240600586,0.43323367834091187
DSS warp,session_005_scene_7_tool_3/frame_000119,16.740863800048828,0.43097561597824097
DSS warp,session_005_scene_7_tool_3/frame_000122,16.7161865234375,0.4312964081764221
DSS warp,session_005_scene_7_tool_3/frame_000125,16.712867736816406,0.4279080629348755
DSS warp,session_005_scene_7_tool_3/frame_000128,16.714853286743164,0.42962923645973206
DSS warp,session_005_scene_7_tool_3/frame_000131,16.705467224121094,0.43091678619384766
DSS warp,session_005_scene_7_tool_3/frame_000134,16.715116500854492,0.4233902394771576
DSS warp,session_005_scene_7_tool_3/frame_000137,16.738754272460938,0.4258553385734558
DSS warp,session_005_scene_7_tool_3/frame_000140,16.712730407714844,0.42715543508529663
DSS warp,session_005_scene_7_tool_3/frame_000143,16.7221622467041,0.4246811270713806
DSS warp,session_005_scene_7_tool_3/frame_000146,16.72757339477539,0.41854721307754517
DSS warp,session_005_scene_7_tool_3/frame_000149,16.763450622558594,0.4277803301811218
DSS warp,session_005_scene_7_tool_3/frame_000152,16.76929473876953,0.4347566068172455
DSS warp,session_005_scene_7_tool_3/frame_000155,16.804643630981445,0.43139195442199707
DSS warp,session_005_scene_7_tool_3/frame_000158,16.80833625793457,0.4238470792770386
DSS warp,session_005_scene_7_tool_3/frame_000161,16.7992000579834,0.42203086614608765
DSS warp,session_005_scene_7_tool_3/frame_000164,16.76660919189453,0.4264183044433594
DSS warp,session_005_scene_7_tool_3/frame_000167,16.75857925415039,0.4321143627166748
DSS warp,session_005_scene_7_tool_3/frame_000170,16.69660758972168,0.43542540073394775
DSS warp,session_005_scene_7_tool_3/frame_000173,16.69090461730957,0.4367257058620453
DSS warp,session_005_scene_7_tool_3/frame_000176,16.748506546020508,0.4293518364429474
DSS warp,session_005_scene_7_tool_3/frame_000179,16.761796951293945,0.43764233589172363
DSS warp,session_005_scene_7_tool_3/frame_000182,16.6580867767334,0.42967066168785095
DSS warp,session_005_scene_7_tool_3/frame_000185,16.586179733276367,0.434150755405426
DSS warp,session_005_scene_7_tool_3/frame_000188,16.574867248535156,0.43295836448669434
DSS warp,session_005_scene_7_tool_3/frame_000191,16.560049057006836,0.4229303300380707
DSS warp,session_005_scene_7_tool_3/frame_000194,16.457653045654297,0.4202827513217926
DSS warp,session_005_scene_7_tool_3/frame_000197,16.46276092529297,0.4277447760105133
DSS warp,session_005_scene_7_tool_3/frame_000200,16.445178985595703,0.42724502086639404
DSS warp,session_005_scene_7_tool_3/frame_000203,16.371366500854492,0.4353155493736267
DSS warp,session_005_scene_7_tool_3/frame_000206,16.35162925720215,0.4212826192378998
DSS warp,session_005_scene_7_tool_3/frame_000209,16.371692657470703,0.4173859655857086
DSS warp,session_005_scene_7_tool_3/frame_000212,16.362403869628906,0.41901350021362305
DSS warp,session_005_scene_7_tool_3/frame_000215,16.33382797241211,0.417885959148407
DSS warp,session_005_scene_7_tool_3/frame_000218,16.373994827270508,0.41981661319732666
DSS warp,session_005_scene_7_tool_3/frame_000221,16.39980697631836,0.41657692193984985
DSS warp,session_005_scene_7_tool_3/frame_000224,16.480741500854492,0.41993820667266846
DSS warp,session_005_scene_7_tool_3/frame_000227,16.475444793701172,0.415774405002594
DSS warp,session_005_scene_7_tool_3/frame_000230,16.516401290893555,0.4191797375679016
DSS warp,session_005_scene_7_tool_3/frame_000233,16.527902603149414,0.41468560695648193
DSS warp,session_005_scene_7_tool_3/frame_000236,16.535093307495117,0.41129252314567566
DSS warp,session_005_scene_7_tool_3/frame_000239,16.46331024169922,0.42446452379226685
DSS warp,session_005_scene_7_tool_3/frame_000242,16.47795867919922,0.43375688791275024
DSS warp,session_005_scene_7_tool_3/frame_000245,16.53679084777832,0.42737606167793274
DSS warp,session_005_scene_7_tool_3/frame_000248,16.552997589111328,0.425674170255661
DSS warp,session_005_scene_7_tool_3/frame_000251,16.496007919311523,0.42979276180267334
DSS warp,session_005_scene_7_tool_3/frame_000254,16.39411735534668,0.42468777298927307
DSS warp,session_005_scene_7_tool_3/frame_000257,16.3160400390625,0.42716753482818604
DSS warp,session_005_scene_7_tool_3/frame_000260,16.292072296142578,0.4288812577724457
DSS warp,session_005_scene_7_tool_3/frame_000263,16.31249237060547,0.4250240921974182
DSS warp,session_005_scene_7_tool_3/frame_000266,16.28970718383789,0.4214296340942383
DSS warp,session_005_scene_7_tool_3/frame_000269,16.27255630493164,0.4192584753036499
DSS warp,session_005_scene_7_tool_3/frame_000272,16.26629066467285,0.42032673954963684
DSS warp,session_005_scene_7_tool_3/frame_000275,16.27363395690918,0.4168863594532013
DSS warp,session_005_scene_7_tool_3/frame_000278,16.264205932617188,0.41309383511543274
DSS warp,session_005_scene_7_tool_3/frame_000281,16.302114486694336,0.41490569710731506
DSS warp,session_005_scene_7_tool_3/frame_000284,16.280561447143555,0.4131694436073303
DSS warp,session_005_scene_7_tool_3/frame_000287,16.320302963256836,0.4132855534553528
DSS warp,session_005_scene_7_tool_3/frame_000293,16.279796600341797,0.4211552143096924
DSS warp,session_005_scene_7_tool_3/frame_000296,16.27897834777832,0.4230700433254242
DSS warp,session_005_scene_7_tool_3/frame_000299,16.23409080505371,0.42473292350769043
DSS warp,session_005_scene_7_tool_3/frame_000302,16.17058563232422,0.4209381937980652
DSS warp,session_005_scene_7_tool_3/frame_000305,16.056190490722656,0.42573603987693787
DSS warp,session_005_scene_7_tool_3/frame_000308,16.037593841552734,0.4225425720214844
DSS warp,session_005_scene_7_tool_3/frame_000311,16.03960418701172,0.42904916405677795
DSS warp,session_005_scene_7_tool_3/frame_000314,16.053388595581055,0.42595088481903076
DSS warp,session_005_scene_7_tool_3/frame_000317,16.097618103027344,0.4229379892349243
DSS warp,session_005_scene_7_tool_3/frame_000320,16.096176147460938,0.42325881123542786
DSS warp,session_005_scene_7_tool_3/frame_000323,16.105649948120117,0.4186522662639618
DSS warp,session_005_scene_7_tool_3/frame_000326,16.11081314086914,0.41275396943092346
DSS warp,session_005_scene_7_tool_3/frame_000329,16.100561141967773,0.4139418303966522
DSS warp,session_005_scene_7_tool_3/frame_000332,16.097599029541016,0.4107046127319336
DSS warp,session_005_scene_7_tool_3/frame_000335,16.090795516967773,0.420188844203949
DSS warp,session_005_scene_7_tool_3/frame_000338,16.044939041137695,0.41351228952407837
DSS warp,session_005_scene_7_tool_3/frame_000341,16.112201690673828,0.40830302238464355
DSS warp,session_005_scene_7_tool_3/frame_000344,16.10235023498535,0.41397589445114136
DSS warp,session_005_scene_7_tool_3/frame_000347,16.125446319580078,0.41565510630607605
DSS warp,session_005_scene_7_tool_3/frame_000350,16.198009490966797,0.41416072845458984
DSS warp,session_005_scene_7_tool_3/frame_000353,16.447566986083984,0.41987329721450806
DSS warp,session_005_scene_7_tool_3/frame_000356,16.521068572998047,0.4289308488368988
DSS warp,session_005_scene_7_tool_3/frame_000359,16.703170776367188,0.44481098651885986
DSS warp,session_005_scene_7_tool_3/frame_000362,16.69325065612793,0.4312770664691925
DSS warp,session_005_scene_7_tool_3/frame_000365,16.60295295715332,0.4493894577026367
DSS warp,session_005_scene_7_tool_3/frame_000368,16.630647659301758,0.44250786304473877
DSS warp,session_005_scene_7_tool_3/frame_000371,16.690601348876953,0.4321991205215454
DSS warp,session_005_scene_7_tool_3/frame_000374,16.733518600463867,0.431365966796875
DSS warp,session_005_scene_7_tool_3/frame_000377,16.718217849731445,0.44184109568595886
DSS warp,session_005_scene_7_tool_3/frame_000380,16.757904052734375,0.43266674876213074
DSS warp,session_005_scene_7_tool_3/frame_000383,16.758365631103516,0.42924827337265015
DSS warp,session_005_scene_7_tool_3/frame_000386,16.761066436767578,0.4157724380493164
DSS warp,session_005_scene_7_tool_3/frame_000389,16.76276969909668,0.42099276185035706
DSS warp,session_005_scene_7_tool_3/frame_000392,16.797653198242188,0.4309637248516083
DSS warp,session_005_scene_7_tool_3/frame_000395,16.887245178222656,0.42564791440963745
DSS warp,session_005_scene_7_tool_3/frame_000398,16.82876968383789,0.42777907848358154
DSS warp,session_005_scene_7_tool_3/frame_000401,16.865840911865234,0.43424132466316223
DSS warp,session_005_scene_7_tool_3/frame_000404,16.856021881103516,0.4304261803627014
DSS warp,session_005_scene_7_tool_3/frame_000407,16.844614028930664,0.4277573823928833
DSS warp,session_005_scene_7_tool_3/frame_000410,16.763961791992188,0.4336811900138855
DSS warp,session_005_scene_7_tool_3/frame_000413,16.704059600830078,0.42886459827423096
DSS warp,session_005_scene_7_tool_3/frame_000416,16.634065628051758,0.4384329319000244
DSS warp,session_005_scene_7_tool_3/frame_000419,16.579971313476562,0.4434601962566376
DSS warp,session_005_scene_7_tool_3/frame_000422,16.56362533569336,0.4390113949775696
DSS warp,session_005_scene_7_tool_3/frame_000425,16.583492279052734,0.4393638074398041
DSS warp,session_005_scene_7_tool_3/frame_000428,16.579994201660156,0.437494158744812
DSS warp,session_005_scene_7_tool_3/frame_000431,16.661972045898438,0.43952885270118713
DSS warp,session_005_scene_7_tool_3/frame_000434,16.843219757080078,0.41980499029159546
DSS warp,session_005_scene_7_tool_3/frame_000437,16.90666961669922,0.4257603883743286
DSS warp,session_005_scene_7_tool_3/frame_000440,17.033723831176758,0.41879796981811523
DSS warp,session_005_scene_7_tool_3/frame_000443,17.022003173828125,0.4166431427001953
DSS warp,session_005_scene_7_tool_3/frame_000446,17.04472541809082,0.4161261320114136
DSS warp,session_005_scene_7_tool_3/frame_000449,16.971195220947266,0.41244640946388245
DSS warp,session_005_scene_7_tool_3/frame_000452,16.810497283935547,0.4241982102394104
DSS warp,session_005_scene_7_tool_3/frame_000455,16.821292877197266,0.41346508264541626
DSS warp,session_005_scene_7_tool_3/frame_000458,16.74294090270996,0.41460737586021423
DSS warp,session_005_scene_7_tool_3/frame_000461,16.739683151245117,0.4109344184398651
DSS warp,session_005_scene_7_tool_3/frame_000464,16.750579833984375,0.41341838240623474
DSS warp,session_005_scene_7_tool_3/frame_000467,16.848739624023438,0.4083918333053589
DSS warp,session_005_scene_7_tool_3/frame_000470,16.78230857849121,0.41365331411361694
DSS warp,session_005_scene_7_tool_3/frame_000473,16.779150009155273,0.4175789952278137
DSS warp,session_005_scene_7_tool_3/frame_000476,16.783960342407227,0.4158504903316498
DSS warp,session_005_scene_7_tool_3/frame_000479,16.70441246032715,0.4238327443599701
DSS warp,session_005_scene_7_tool_3/frame_000482,16.69166374206543,0.41871413588523865
DSS warp,session_005_scene_7_tool_3/frame_000485,16.700010299682617,0.4196030795574188
DSS warp,session_005_scene_7_tool_3/frame_000488,16.736635208129883,0.41940200328826904
DSS warp,session_005_scene_7_tool_3/frame_000491,16.718711853027344,0.4230154752731323
DSS warp,session_005_scene_7_tool_3/frame_000494,16.67044448852539,0.4103446304798126
DSS warp,session_005_scene_7_tool_3/frame_000497,16.601665496826172,0.4192966818809509
DSS warp,session_005_scene_7_tool_3/frame_000500,16.643217086791992,0.4227995276451111
DSS warp,session_005_scene_7_tool_3/frame_000503,16.575218200683594,0.4405175447463989
DSS warp,session_005_scene_7_tool_3/frame_000506,16.641735076904297,0.427453875541687
DSS warp,session_005_scene_7_tool_3/frame_000509,16.71660614013672,0.42553266882896423
DSS warp,session_005_scene_7_tool_3/frame_000512,16.691679000854492,0.4285907447338104
DSS warp,session_005_scene_7_tool_3/frame_000515,16.688316345214844,0.4283354878425598
DSS warp,session_005_scene_7_tool_3/frame_000518,16.675758361816406,0.4316622018814087
DSS warp,session_005_scene_7_tool_3/frame_000521,16.740737915039062,0.43269816040992737
DSS warp,session_005_scene_7_tool_3/frame_000524,16.895591735839844,0.43096399307250977
DSS warp,session_005_scene_7_tool_3/frame_000527,16.86374282836914,0.43370211124420166
DSS warp,session_005_scene_7_tool_3/frame_000530,16.78305435180664,0.4287704825401306
DSS warp,session_005_scene_7_tool_3/frame_000533,16.777921676635742,0.44086354970932007
DSS warp,session_005_scene_7_tool_3/frame_000536,16.79869270324707,0.43800175189971924
DSS warp,session_005_scene_7_tool_3/frame_000539,16.830547332763672,0.43858957290649414
DSS warp,session_005_scene_7_tool_3/frame_000542,16.70328712463379,0.4469756782054901
DSS warp,session_005_scene_7_tool_3/frame_000545,16.522201538085938,0.4452260136604309
DSS warp,session_005_scene_7_tool_3/frame_000548,16.239164352416992,0.4455200731754303
DSS warp,session_005_scene_7_tool_3/frame_000551,16.0813045501709,0.43828466534614563
DSS warp,session_005_scene_7_tool_3/frame_000554,15.948820114135742,0.434004008769989
DSS warp,session_005_scene_7_tool_3/frame_000557,16.03514862060547,0.4415948987007141
DSS warp,session_005_scene_7_tool_3/frame_000560,16.193023681640625,0.4461246430873871
DSS warp,session_005_scene_7_tool_3/frame_000563,16.177518844604492,0.4506205916404724
DSS warp,session_005_scene_7_tool_3/frame_000566,16.202327728271484,0.44525963068008423
DSS warp,session_005_scene_7_tool_3/frame_000569,16.291725158691406,0.4365328550338745
DSS warp,session_005_scene_7_tool_3/frame_000572,16.313302993774414,0.4397725760936737
DSS warp,session_005_scene_7_tool_3/frame_000575,16.328466415405273,0.4405480921268463
DSS warp,session_005_scene_7_tool_3/frame_000578,16.370298385620117,0.4406299889087677
DSS warp,session_005_scene_7_tool_3/frame_000581,16.384437561035156,0.4428301453590393
DSS warp,session_005_scene_7_tool_3/frame_000584,16.351322174072266,0.43879976868629456
DSS warp,session_005_scene_7_tool_3/frame_000587,16.35917091369629,0.43797045946121216
DSS warp,session_005_scene_7_tool_3/frame_000590,16.293546676635742,0.4442816376686096
DSS warp,session_005_scene_7_tool_3/frame_000593,16.289342880249023,0.44432532787323
DSS warp,session_005_scene_7_tool_3/frame_000596,16.347427368164062,0.4426937699317932
DSS warp,session_006_scene_7_tool_3/frame_000002,15.113712310791016,0.5883159637451172
DSS warp,session_006_scene_7_tool_3/frame_000005,15.113554000854492,0.5855116248130798
DSS warp,session_006_scene_7_tool_3/frame_000008,15.102206230163574,0.5843254923820496
DSS warp,session_006_scene_7_tool_3/frame_000011,15.11053466796875,0.582047700881958
DSS warp,session_006_scene_7_tool_3/frame_000014,15.115964889526367,0.5885051488876343
DSS warp,session_006_scene_7_tool_3/frame_000017,15.149663925170898,0.5896903276443481
DSS warp,session_006_scene_7_tool_3/frame_000020,15.191206932067871,0.5881028771400452
DSS warp,session_006_scene_7_tool_3/frame_000023,15.318431854248047,0.5903345346450806
DSS warp,session_006_scene_7_tool_3/frame_000026,15.466670989990234,0.5910050272941589
DSS warp,session_006_scene_7_tool_3/frame_000029,15.489272117614746,0.5803491473197937
DSS warp,session_006_scene_7_tool_3/frame_000032,15.496273040771484,0.5781368613243103
DSS warp,session_006_scene_7_tool_3/frame_000035,15.496112823486328,0.5767000913619995
DSS warp,session_006_scene_7_tool_3/frame_000038,15.563577651977539,0.5700018405914307
DSS warp,session_006_scene_7_tool_3/frame_000041,15.589790344238281,0.5567551851272583
DSS warp,session_006_scene_7_tool_3/frame_000044,15.603437423706055,0.5609327554702759
DSS warp,session_006_scene_7_tool_3/frame_000047,15.615290641784668,0.5575271844863892
DSS warp,session_006_scene_7_tool_3/frame_000050,15.57521915435791,0.5556531548500061
DSS warp,session_006_scene_7_tool_3/frame_000053,15.6236572265625,0.5569525361061096
DSS warp,session_006_scene_7_tool_3/frame_000056,15.608850479125977,0.5587428212165833
DSS warp,session_006_scene_7_tool_3/frame_000059,15.590080261230469,0.5562269687652588
DSS warp,session_006_scene_7_tool_3/frame_000062,15.510573387145996,0.5675061941146851
DSS warp,session_006_scene_7_tool_3/frame_000065,15.485084533691406,0.5726561546325684
DSS warp,session_006_scene_7_tool_3/frame_000068,15.443702697753906,0.5770865082740784
DSS warp,session_006_scene_7_tool_3/frame_000071,15.414518356323242,0.5803930163383484
DSS warp,session_006_scene_7_tool_3/frame_000074,15.316875457763672,0.5804141759872437
DSS warp,session_006_scene_7_tool_3/frame_000077,15.262408256530762,0.5855664610862732
DSS warp,session_006_scene_7_tool_3/frame_000080,15.214070320129395,0.583057165145874
DSS warp,session_006_scene_7_tool_3/frame_000083,15.20413589477539,0.5846519470214844
DSS warp,session_006_scene_7_tool_3/frame_000086,15.148721694946289,0.584821343421936
DSS warp,session_006_scene_7_tool_3/frame_000089,15.160957336425781,0.5832986831665039
DSS warp,session_006_scene_7_tool_3/frame_000092,15.123767852783203,0.5840653777122498
DSS warp,session_006_scene_7_tool_3/frame_000095,15.106193542480469,0.5891318917274475
DSS warp,session_006_scene_7_tool_3/frame_000098,15.12179946899414,0.5865603089332581
DSS warp,session_006_scene_7_tool_3/frame_000101,15.136669158935547,0.5814386606216431
DSS warp,session_006_scene_7_tool_3/frame_000104,15.105408668518066,0.5826662182807922
DSS warp,session_006_scene_7_tool_3/frame_000107,15.130444526672363,0.5830125212669373
DSS warp,session_006_scene_7_tool_3/frame_000110,15.118085861206055,0.5825828313827515
DSS warp,session_006_scene_7_tool_3/frame_000113,15.146648406982422,0.5776118636131287
DSS warp,session_006_scene_7_tool_3/frame_000116,15.167407035827637,0.5786159634590149
DSS warp,session_006_scene_7_tool_3/frame_000119,15.266754150390625,0.5842999815940857
DSS warp,session_006_scene_7_tool_3/frame_000122,15.366582870483398,0.5913940072059631
DSS warp,session_006_scene_7_tool_3/frame_000125,15.440296173095703,0.5931988954544067
DSS warp,session_006_scene_7_tool_3/frame_000128,15.488632202148438,0.58696049451828
DSS warp,session_006_scene_7_tool_3/frame_000131,15.53496265411377,0.5841006636619568
DSS warp,session_006_scene_7_tool_3/frame_000134,15.488556861877441,0.5830767154693604
DSS warp,session_006_scene_7_tool_3/frame_000137,15.53109359741211,0.568377673625946
DSS warp,session_006_scene_7_tool_3/frame_000140,15.558862686157227,0.5560526251792908
DSS warp,session_006_scene_7_tool_3/frame_000143,15.534503936767578,0.5598598122596741
DSS warp,session_006_scene_7_tool_3/frame_000146,15.530924797058105,0.5640914440155029
DSS warp,session_006_scene_7_tool_3/frame_000149,15.576926231384277,0.5573870539665222
DSS warp,session_006_scene_7_tool_3/frame_000152,15.527329444885254,0.5608317255973816
